,date,store,item,sales,ARIMA
42434,2017-10-23,10,12,67,98.26996699129697
42435,2017-10-24,10,12,89,115.63788123716989
42436,2017-10-25,10,12,86,109.09239052111204
42437,2017-10-26,10,12,88,105.46865852473448
42438,2017-10-27,10,12,96,103.71628807083046
42439,2017-10-28,10,12,110,115.41833613482083
42440,2017-10-29,10,12,91,107.87293815493523
42441,2017-10-30,10,12,63,100.33784354683611
42442,2017-10-31,10,12,78,113.6819995837663
42443,2017-11-01,10,12,85,109.98550546267512
42444,2017-11-02,10,12,111,104.92737158325767
42445,2017-11-03,10,12,100,104.81797609139171
42446,2017-11-04,10,12,98,114.2817982639609
42447,2017-11-05,10,12,108,107.70444619153079
42448,2017-11-06,10,12,64,101.80387353821179
42449,2017-11-07,10,12,83,112.35641888049201
42450,2017-11-08,10,12,81,110.35298778092773
42451,2017-11-09,10,12,96,104.80011851100197
42452,2017-11-10,10,12,93,105.57828321741874
42453,2017-11-11,10,12,105,113.36078513267123
42454,2017-11-12,10,12,108,107.63490391659636
42455,2017-11-13,10,12,60,102.88998152230826
42456,2017-11-14,10,12,82,111.43858290494258
42457,2017-11-15,10,12,85,110.42679432991505
42458,2017-11-16,10,12,91,104.89608956542835
42459,2017-11-17,10,12,104,106.1122227998471
42460,2017-11-18,10,12,89,112.60030975894763
42461,2017-11-19,10,12,136,107.61980806418607
42462,2017-11-20,10,12,81,103.7238251380113
42463,2017-11-21,10,12,79,110.78354918632661
42464,2017-11-22,10,12,84,110.34237071969606
42465,2017-11-23,10,12,94,105.10518816756654
42466,2017-11-24,10,12,72,106.4968077700447
42467,2017-11-25,10,12,124,111.96432245292519
42468,2017-11-26,10,12,101,107.6333401760009
42469,2017-11-27,10,12,84,104.38332704317041
42470,2017-11-28,10,12,105,110.30028002632152
42471,2017-11-29,10,12,100,110.17896818056722
42472,2017-11-30,10,12,103,105.36378077942916
42473,2017-12-01,10,12,67,106.7816736515479
42474,2017-12-02,10,12,65,111.42727009471008
42475,2017-12-03,10,12,62,107.66078309086963
42476,2017-12-04,10,12,58,104.91776976462815
42477,2017-12-05,10,12,45,109.93188261452762
42478,2017-12-06,10,12,67,109.98239418802314
42479,2017-12-07,10,12,67,105.63567671879694
42480,2017-12-08,10,12,79,106.99862231721721
42481,2017-12-09,10,12,66,110.9703440154746
42482,2017-12-10,10,12,89,107.69391318016206
42483,2017-12-11,10,12,47,105.35924376084171
42484,2017-12-12,10,12,70,109.64255080897122
42485,2017-12-13,10,12,67,109.77850043947436
42486,2017-12-14,10,12,55,105.90099233377002
42487,2017-12-15,10,12,83,107.16815769862477
42488,2017-12-16,10,12,84,110.57933171862854
42489,2017-12-17,10,12,77,107.72825660926574
42490,2017-12-18,10,12,51,105.72928025775488
42491,2017-12-19,10,12,58,109.4094356103075
42492,2017-12-20,10,12,49,109.58128886723615
42493,2017-12-21,10,12,64,106.14949131232554
42494,2017-12-22,10,12,73,107.30366777968968
42495,2017-12-23,10,12,81,110.24324419298738
42496,2017-12-24,10,12,77,107.7614806995576
42497,2017-12-25,10,12,40,106.04280634811792
42498,2017-12-26,10,12,64,109.2176721165915
42499,2017-12-27,10,12,59,109.39779252889784
42500,2017-12-28,10,12,65,106.37657652131904
42501,2017-12-29,10,12,74,107.41404734577044
42502,2017-12-30,10,12,81,109.95340312632655
42503,2017-12-31,10,12,99,107.79246032185476
42504,2017-10-01,10,13,144,142.39198199794552
42505,2017-10-02,10,13,80,99.48545838000612
42506,2017-10-03,10,13,119,136.6481594572998
42507,2017-10-04,10,13,87,142.2245246729444
42508,2017-10-05,10,13,116,123.52657085060787
42509,2017-10-06,10,13,106,137.75705426810373
42510,2017-10-07,10,13,124,137.2958498097198
42511,2017-10-08,10,13,130,139.96473467772623
42512,2017-10-09,10,13,94,113.06749491325202
42513,2017-10-10,10,13,108,139.60561374487676
42514,2017-10-11,10,13,104,142.58820983807857
42515,2017-10-12,10,13,107,122.21246069139671
42516,2017-10-13,10,13,121,131.71138265266163
42517,2017-10-14,10,13,121,139.48475850180324
42518,2017-10-15,10,13,114,137.56248540309204
42519,2017-10-16,10,13,84,117.57101302543121
42520,2017-10-17,10,13,100,138.8071203339036
42521,2017-10-18,10,13,93,142.32717257463668
42522,2017-10-19,10,13,106,122.85796715301885
42523,2017-10-20,10,13,110,129.60555540168016
42524,2017-10-21,10,13,119,141.07197748215995
42525,2017-10-22,10,13,139,135.89015827184275
42526,2017-10-23,10,13,86,119.64459812948611
42527,2017-10-24,10,13,92,137.94669500746735
42528,2017-10-25,10,13,94,142.05874507743908
42529,2017-10-26,10,13,104,123.6225801359801
42530,2017-10-27,10,13,106,128.65706143308026
42531,2017-10-28,10,13,106,141.8801856514967
42532,2017-10-29,10,13,109,134.87908171444323
42533,2017-10-30,10,13,81,120.84360296765207
42534,2017-10-31,10,13,106,137.3528278595806
42535,2017-11-01,10,13,103,141.7957807774232
42536,2017-11-02,10,13,116,124.2408587925022
42537,2017-11-03,10,13,114,128.19413631053598
42538,2017-11-04,10,13,143,142.2002743371932
42539,2017-11-05,10,13,144,134.3030496038903
42540,2017-11-06,10,13,98,121.63588379677843
42541,2017-11-07,10,13,123,136.94866024827343
42542,2017-11-08,10,13,86,141.53534052787302
42543,2017-11-09,10,13,119,124.727045632399
42544,2017-11-10,10,13,132,127.98248358575408
42545,2017-11-11,10,13,133,142.24316668950374
42546,2017-11-12,10,13,123,133.98524487399004
42547,2017-11-13,10,13,90,122.21162424697306
42548,2017-11-14,10,13,94,136.65574867266855
42549,2017-11-15,10,13,95,141.28023974494613
42550,2017-11-16,10,13,113,125.1233188588714
42551,2017-11-17,10,13,114,127.91083910305304
42552,2017-11-18,10,13,134,142.13273865463538
42553,2017-11-19,10,13,112,133.81490295296467
42554,2017-11-20,10,13,106,122.66496536662738
42555,2017-11-21,10,13,110,136.42655578480776
42556,2017-11-22,10,13,103,141.03276532284795
42557,2017-11-23,10,13,97,125.46118336486968
42558,2017-11-24,10,13,115,127.91848675409346
42559,2017-11-25,10,13,119,141.9394345350958
42560,2017-11-26,10,13,148,133.72730507779244
42561,2017-11-27,10,13,100,123.04654852080938
42562,2017-11-28,10,13,115,136.2346285168041
42563,2017-11-29,10,13,92,140.79366733352114
42564,2017-11-30,10,13,97,125.76063843686964
42565,2017-12-01,10,13,78,127.97085024069939
42566,2017-12-02,10,13,95,141.70315598604134
42567,2017-12-03,10,13,82,133.68554901703556
42568,2017-12-04,10,13,64,123.38440056501716
42569,2017-12-05,10,13,59,136.06548867857026
42570,2017-12-06,10,13,76,140.56278169370518
42571,2017-12-07,10,13,83,126.03388546567233
42572,2017-12-08,10,13,101,128.0480358957831
42573,2017-12-09,10,13,86,141.4464730195562
42574,2017-12-10,10,13,89,133.6687886887184
42575,2017-12-11,10,13,66,123.69419348593335
42576,2017-12-12,10,13,68,135.91121166356487
42577,2017-12-13,10,13,87,140.3395958883781
42578,2017-12-14,10,13,81,126.28831088426274
42579,2017-12-15,10,13,86,128.13858216249653
42580,2017-12-16,10,13,79,141.18210644350128
42581,2017-12-17,10,13,103,133.66530332575616
42582,2017-12-18,10,13,78,123.98474900331708
42583,2017-12-19,10,13,78,135.7674302950715
42584,2017-12-20,10,13,75,140.12354236762175
42585,2017-12-21,10,13,79,126.52840451220024
42586,2017-12-22,10,13,82,128.23589249670047
42587,2017-12-23,10,13,91,140.91717413597053
42588,2017-12-24,10,13,89,133.66852975403222
42589,2017-12-25,10,13,58,124.26107610942962
42590,2017-12-26,10,13,83,135.63170404666053
42591,2017-12-27,10,13,82,139.91411341311044
42592,2017-12-28,10,13,75,126.75692803677428
42593,2017-12-29,10,13,89,128.33617816507922
42594,2017-12-30,10,13,80,140.6556070251346
42595,2017-12-31,10,13,98,133.6748130302212
42596,2017-10-01,10,14,75,85.90669811753223
42597,2017-10-02,10,14,57,66.09935470139295
42598,2017-10-03,10,14,73,90.10240332543087
42599,2017-10-04,10,14,74,84.78665451614812
42600,2017-10-05,10,14,69,82.26929217684484
42601,2017-10-06,10,14,87,77.90460482824058
42602,2017-10-07,10,14,92,99.04102435095248
42603,2017-10-08,10,14,94,83.22774170510263
42604,2017-10-09,10,14,58,73.41282698334855
42605,2017-10-10,10,14,73,91.50083245310306
42606,2017-10-11,10,14,59,89.5132742657378
42607,2017-10-12,10,14,70,79.26653861871428
42608,2017-10-13,10,14,63,78.88802309638248
42609,2017-10-14,10,14,78,95.9906707655311
42610,2017-10-15,10,14,82,83.51764130519686
42611,2017-10-16,10,14,67,75.31029609727065
42612,2017-10-17,10,14,68,90.11932947854118
42613,2017-10-18,10,14,76,90.55390466409985
42614,2017-10-19,10,14,75,78.44397286352438
42615,2017-10-20,10,14,59,80.16042613702552
42616,2017-10-21,10,14,88,94.4213483580605
42617,2017-10-22,10,14,91,83.8642396088336
42618,2017-10-23,10,14,58,76.2861826559005
42619,2017-10-24,10,14,78,89.20187555520616
42620,2017-10-25,10,14,85,90.6935655046855
42621,2017-10-26,10,14,69,78.41288575546696
42622,2017-10-27,10,14,76,80.9509573952126
42623,2017-10-28,10,14,73,93.29553603343521
42624,2017-10-29,10,14,79,84.12932619893816
42625,2017-10-30,10,14,65,77.00740425016342
42626,2017-10-31,10,14,60,88.61423052036021
42627,2017-11-01,10,14,74,90.49009893381948
42628,2017-11-02,10,14,88,78.69983380116193
42629,2017-11-03,10,14,87,81.44356935869251
42630,2017-11-04,10,14,87,92.41568898537412
42631,2017-11-05,10,14,93,84.31913848415574
42632,2017-11-06,10,14,47,77.62498540865283
42633,2017-11-07,10,14,68,88.18671768040424
42634,2017-11-08,10,14,67,90.156957023022
42635,2017-11-09,10,14,71,79.10664689153374
42636,2017-11-10,10,14,91,81.77900019577689
42637,2017-11-11,10,14,90,91.69022165907063
42638,2017-11-12,10,14,103,84.45370768589717
42639,2017-11-13,10,14,56,78.18468545450322
42640,2017-11-14,10,14,71,87.83995528408765
42641,2017-11-15,10,14,73,89.78642018166175
42642,2017-11-16,10,14,61,79.54457801180817
42643,2017-11-17,10,14,79,82.03176853250574
42644,2017-11-18,10,14,75,91.06755791603209
42645,2017-11-19,10,14,92,84.55097017424248
42646,2017-11-20,10,14,78,78.70142841186262
42647,2017-11-21,10,14,60,87.5401818289794
42648,2017-11-22,10,14,78,89.41754352452757
42649,2017-11-23,10,14,75,79.97460092010115
42650,2017-11-24,10,14,72,82.23917944421868
42651,2017-11-25,10,14,97,90.51831177474934
42652,2017-11-26,10,14,84,84.6236055551897
42653,2017-11-27,10,14,58,79.18034733699083
42654,2017-11-28,10,14,75,87.27300011139413
42655,2017-11-29,10,14,75,89.0658001311199
42656,2017-11-30,10,14,88,80.38073719079404
42657,2017-12-01,10,14,59,82.4196315456521
42658,2017-12-02,10,14,68,90.02550683529874
42659,2017-12-03,10,14,63,84.67971727803186
42660,2017-12-04,10,14,55,79.62381409903195
42661,2017-12-05,10,14,49,87.03184006415408
42662,2017-12-06,10,14,60,88.73644990451037
42663,2017-12-07,10,14,48,80.75752703906481
42664,2017-12-08,10,14,60,82.58220010149657
42665,2017-12-09,10,14,69,89.57892942259579
42666,2017-12-10,10,14,57,84.72427122214445
42667,2017-12-11,10,14,52,80.03368456136482
42668,2017-12-12,10,14,55,86.81319989315197
42669,2017-12-13,10,14,63,88.43047666347414
42670,2017-12-14,10,14,57,81.10416465357281
42671,2017-12-15,10,14,62,82.73144443150181
42672,2017-12-16,10,14,72,89.17199870493121
42673,2017-12-17,10,14,55,84.76029879666038
42674,2017-12-18,10,14,43,80.41187571212703
42675,2017-12-19,10,14,57,86.61476232852363
42676,2017-12-20,10,14,66,88.14716843354816
42677,2017-12-21,10,14,60,81.42179670480573
42678,2017-12-22,10,14,54,82.86976605083326
42679,2017-12-23,10,14,60,88.80009170421991
42680,2017-12-24,10,14,75,84.78970189503839
42681,2017-12-25,10,14,47,80.760417286504
42682,2017-12-26,10,14,68,86.43468382874526
42683,2017-12-27,10,14,50,87.8852099170795
42684,2017-12-28,10,14,62,81.71230375148997
42685,2017-12-29,10,14,40,82.99854456384855
42686,2017-12-30,10,14,57,88.45966872213121
42687,2017-12-31,10,14,57,84.81373856804137
42688,2017-10-01,10,15,112,144.8069490142205
42689,2017-10-02,10,15,75,104.051899334003
42690,2017-10-03,10,15,121,163.45150846059093
42691,2017-10-04,10,15,112,144.63265663080333
42692,2017-10-05,10,15,128,134.06794775754574
42693,2017-10-06,10,15,102,139.00421462967162
42694,2017-10-07,10,15,124,144.7583738048254
42695,2017-10-08,10,15,136,145.46707444009851
42696,2017-10-09,10,15,93,117.08874585881141
42697,2017-10-10,10,15,85,155.63505051585022
42698,2017-10-11,10,15,98,144.16558812471266
42699,2017-10-12,10,15,95,130.96288088458434
42700,2017-10-13,10,15,117,136.99113496275461
42701,2017-10-14,10,15,129,149.0585152234915
42702,2017-10-15,10,15,147,142.43181183409428
42703,2017-10-16,10,15,87,122.61200174162407
42704,2017-10-17,10,15,110,151.5369646365159
42705,2017-10-18,10,15,97,145.39611776322187
42706,2017-10-19,10,15,109,130.32123098908065
42707,2017-10-20,10,15,118,136.40488177619383
42708,2017-10-21,10,15,112,150.54116397785594
42709,2017-10-22,10,15,124,140.3454786219497
42710,2017-10-23,10,15,91,125.57038935711962
42711,2017-10-24,10,15,113,149.22412115348052
42712,2017-10-25,10,15,97,146.24772146605196
42713,2017-10-26,10,15,112,130.18532470566717
42714,2017-10-27,10,15,119,136.30487055325787
42715,2017-10-28,10,15,110,150.9569925273165
42716,2017-10-29,10,15,127,139.2045082079248
42717,2017-10-30,10,15,77,127.33583269917598
42718,2017-10-31,10,15,99,147.84794252709028
42719,2017-11-01,10,15,100,146.65153757392613
42720,2017-11-02,10,15,118,130.2411728170326
42721,2017-11-03,10,15,130,136.39142577183244
42722,2017-11-04,10,15,143,150.90918992509907
42723,2017-11-05,10,15,121,138.62589296177157
42724,2017-11-06,10,15,125,128.47493675052763
42725,2017-11-07,10,15,98,146.98606082235415
42726,2017-11-08,10,15,93,146.75945444209765
42727,2017-11-09,10,15,128,130.40751759445234
42728,2017-11-10,10,15,154,136.5437784437099
42729,2017-11-11,10,15,112,150.65270452515088
42730,2017-11-12,10,15,120,138.3495802653807
42731,2017-11-13,10,15,98,129.27215761475853
42732,2017-11-14,10,15,110,146.41183178952915
42733,2017-11-15,10,15,102,146.69365129932484
42734,2017-11-16,10,15,120,130.64203676976186
42735,2017-11-17,10,15,128,136.71173592781815
42736,2017-11-18,10,15,140,150.30611695838746
42737,2017-11-19,10,15,138,138.2304987252922
42738,2017-11-20,10,15,78,129.87888966335092
42739,2017-11-21,10,15,103,146.00009716895158
42740,2017-11-22,10,15,103,146.53149253365046
42741,2017-11-23,10,15,116,130.91613623157596
42742,2017-11-24,10,15,124,136.87592568262212
42743,2017-11-25,10,15,127,149.926043663385
42744,2017-11-26,10,15,150,138.19180397446513
42745,2017-11-27,10,15,99,130.37671565885216
42746,2017-11-28,10,15,124,145.6812680692123
42747,2017-11-29,10,15,110,146.31901032395422
42748,2017-11-30,10,15,114,131.21047312193423
42749,2017-12-01,10,15,93,137.0301843842166
42750,2017-12-02,10,15,93,149.53930829540778
42751,2017-12-03,10,15,118,138.19358030103683
42752,2017-12-04,10,15,63,130.80965504843633
42753,2017-12-05,10,15,86,145.41668283098494
42754,2017-12-06,10,15,66,146.08287523420455
42755,2017-12-07,10,15,80,131.51250921829796
42756,2017-12-08,10,15,97,137.17360034818248
42757,2017-12-09,10,15,101,149.15825152603725
42758,2017-12-10,10,15,107,138.21532910389348
42759,2017-12-11,10,15,74,131.20147276758055
42760,2017-12-12,10,15,96,145.18491303926893
42761,2017-12-13,10,15,65,145.8382511897605
42762,2017-12-14,10,15,81,131.81445678776663
42763,2017-12-15,10,15,109,137.30705240484244
42764,2017-12-16,10,15,74,148.78823258880288
42765,2017-12-17,10,15,96,138.24662557661918
42766,2017-12-18,10,15,64,131.56505003435115
42767,2017-12-19,10,15,70,144.97409701653632
42768,2017-12-20,10,15,73,145.59359082788924
42769,2017-12-21,10,15,86,132.11167489187622
42770,2017-12-22,10,15,95,137.4318093151966
42771,2017-12-23,10,15,88,148.43130835002887
42772,2017-12-24,10,15,101,138.28222151591388
42773,2017-12-25,10,15,64,131.90744595584587
42774,2017-12-26,10,15,75,144.77765711491588
42775,2017-12-27,10,15,72,145.3534826181888
42776,2017-12-28,10,15,88,132.40152597848126
42777,2017-12-29,10,15,101,137.54903371273522
42778,2017-12-30,10,15,94,148.0880181177314
42779,2017-12-31,10,15,89,138.3195046698164
42780,2017-10-01,10,16,25,54.43598467988066
42781,2017-10-02,10,16,18,44.973249605765005
42782,2017-10-03,10,16,35,54.442803013481026
42783,2017-10-04,10,16,27,45.58665461587492
42784,2017-10-05,10,16,34,51.260511257703165
42785,2017-10-06,10,16,30,50.012235564791055
42786,2017-10-07,10,16,27,46.61337067407826
42787,2017-10-08,10,16,44,53.898658587765595
42788,2017-10-09,10,16,23,44.12507622290975
42789,2017-10-10,10,16,24,54.410480132985825
42790,2017-10-11,10,16,20,45.61288214100076
42791,2017-10-12,10,16,31,51.152580254022965
42792,2017-10-13,10,16,29,49.92970818212584
42793,2017-10-14,10,16,35,46.57751061540736
42794,2017-10-15,10,16,44,53.807562526101655
42795,2017-10-16,10,16,22,44.11765152842344
42796,2017-10-17,10,16,26,54.326044101680594
42797,2017-10-18,10,16,34,45.60277347165086
42798,2017-10-19,10,16,31,51.10357109368664
42799,2017-10-20,10,16,24,49.89236548223914
42800,2017-10-21,10,16,29,46.57206843048621
42801,2017-10-22,10,16,34,53.74572909468632
42802,2017-10-23,10,16,20,44.136839633987414
42803,2017-10-24,10,16,34,54.26582678475466
42804,2017-10-25,10,16,29,45.61374517127671
42805,2017-10-26,10,16,30,51.0737890006843
42806,2017-10-27,10,16,29,49.872216035116914
42807,2017-10-28,10,16,29,46.58178578121856
42808,2017-10-29,10,16,48,53.69794162969958
42809,2017-10-30,10,16,31,44.168007831851114
42810,2017-10-31,10,16,23,54.21696076472746
42811,2017-11-01,10,16,36,45.634371810944664
42812,2017-11-02,10,16,36,51.052962016406745
42813,2017-11-03,10,16,37,49.860049797789436
42814,2017-11-04,10,16,40,46.59841884272606
42815,2017-11-05,10,16,39,53.656812140014885
42816,2017-11-06,10,16,29,44.20454225753144
42817,2017-11-07,10,16,34,54.173516340226485
42818,2017-11-08,10,16,35,45.65934568011047
42819,2017-11-09,10,16,33,51.03633312251945
42820,2017-11-10,10,16,40,49.85160562013113
42821,2017-11-11,10,16,35,46.61815246387751
42822,2017-11-12,10,16,34,53.61891921873077
42823,2017-11-13,10,16,28,44.24338284064678
42824,2017-11-14,10,16,25,54.132747379683416
42825,2017-11-15,10,16,34,45.68621081687072
42826,2017-11-16,10,16,34,51.021699920395456
42827,2017-11-17,10,16,29,49.8449107911465
42828,2017-11-18,10,16,42,46.63922146355766
42829,2017-11-19,10,16,48,53.582677855531685
42830,2017-11-20,10,16,29,44.28311451890366
42831,2017-11-21,10,16,31,54.093381391774024
42832,2017-11-22,10,16,29,45.71383131676516
42833,2017-11-23,10,16,38,51.008042539000904
42834,2017-11-24,10,16,43,49.839051909198844
42835,2017-11-25,10,16,43,46.66080957499124
42836,2017-11-26,10,16,45,53.54735310981721
42837,2017-11-27,10,16,36,44.32308368510998
42838,2017-11-28,10,16,34,54.054828036850814
42839,2017-11-29,10,16,38,45.741682316330646
42840,2017-11-30,10,16,23,50.99488849670502
42841,2017-12-01,10,16,18,49.833605924206026
42842,2017-12-02,10,16,26,46.68253977257691
42843,2017-12-03,10,16,32,53.51260354441887
42844,2017-12-04,10,16,18,44.3629891946851
42845,2017-12-05,10,16,21,54.016812750508855
42846,2017-12-06,10,16,20,45.769521792758084
42847,2017-12-07,10,16,21,50.98201869875353
42848,2017-12-08,10,16,19,49.82837676970882
42849,2017-12-09,10,16,26,46.70423834661436
42850,2017-12-10,10,16,27,53.47826988311638
42851,2017-12-11,10,16,30,44.402693045036806
42852,2017-12-12,10,16,29,53.97920714956158
42853,2017-12-13,10,16,26,45.79723864154308
42854,2017-12-14,10,16,26,50.96933134485009
42855,2017-12-15,10,16,23,49.823273451065084
42856,2017-12-16,10,16,24,46.72582569465273
42857,2017-12-17,10,16,16,53.44427718110678
42858,2017-12-18,10,16,22,44.44213274001935
42859,2017-12-19,10,16,26,53.94195052767643
42860,2017-12-20,10,16,20,45.82478235239673
42861,2017-12-21,10,16,23,50.95677893258999
42862,2017-12-22,10,16,21,49.818253613024645
42863,2017-12-23,10,16,23,46.74726576937112
42864,2017-12-24,10,16,22,53.41058954009027
42865,2017-12-25,10,16,24,44.48128072394027
42866,2017-12-26,10,16,18,53.90501351598951
42867,2017-12-27,10,16,17,45.85213045660972
42868,2017-12-28,10,16,28,50.94433909662278
42869,2017-12-29,10,16,24,49.81329741740396
42870,2017-12-30,10,16,36,46.76854267829362
42871,2017-12-31,10,16,20,53.37718914601466
42872,2017-10-01,10,17,50,69.64090426773089
42873,2017-10-02,10,17,30,56.209037898783684
42874,2017-10-03,10,17,33,63.91435033255435
42875,2017-10-04,10,17,41,63.34273826443859
42876,2017-10-05,10,17,39,63.726898491834945
42877,2017-10-06,10,17,54,60.53988053578501
42878,2017-10-07,10,17,50,61.81620799111525
42879,2017-10-08,10,17,63,66.2058896061968
42880,2017-10-09,10,17,48,59.88360214724174
42881,2017-10-10,10,17,41,61.70170470079946
42882,2017-10-11,10,17,38,64.25206376597583
42883,2017-10-12,10,17,43,63.39116916272357
42884,2017-10-13,10,17,46,60.216331837028115
42885,2017-10-14,10,17,47,62.63593320936227
42886,2017-10-15,10,17,44,65.11324749579995
42887,2017-10-16,10,17,30,60.88881726600916
42888,2017-10-17,10,17,36,61.16350968647368
42889,2017-10-18,10,17,39,64.4269191990707
42890,2017-10-19,10,17,42,63.283329447770676
42891,2017-10-20,10,17,42,60.28087297179967
42892,2017-10-21,10,17,47,62.7891094873497
42893,2017-10-22,10,17,56,64.72867403289746
42894,2017-10-23,10,17,25,61.234900699589815
42895,2017-10-24,10,17,32,61.07744581891268
42896,2017-10-25,10,17,44,64.37187726676065
42897,2017-10-26,10,17,38,63.23725932671083
42898,2017-10-27,10,17,44,60.41673113682373
42899,2017-10-28,10,17,58,62.78680538563055
42900,2017-10-29,10,17,47,64.53602990037871
42901,2017-10-30,10,17,36,61.403492088076774
42902,2017-10-31,10,17,38,61.11129789950145
42903,2017-11-01,10,17,45,64.25764458388578
42904,2017-11-02,10,17,41,63.211175979343544
42905,2017-11-03,10,17,46,60.55904289973611
42906,2017-11-04,10,17,46,62.75106853696382
42907,2017-11-05,10,17,45,64.397970813025
42908,2017-11-06,10,17,33,61.519351937097845
42909,2017-11-07,10,17,46,61.17498917427422
42910,2017-11-08,10,17,32,64.13377533588412
42911,2017-11-09,10,17,45,63.19101662797822
42912,2017-11-10,10,17,48,60.694921359405555
42913,2017-11-11,10,17,56,62.71113252921669
42914,2017-11-12,10,17,64,64.27894375647004
42915,2017-11-13,10,17,36,61.61556447578076
42916,2017-11-14,10,17,37,61.24425532522842
42917,2017-11-15,10,17,33,64.01386606788414
42918,2017-11-16,10,17,38,63.172210486007586
42919,2017-11-17,10,17,50,60.822334585281666
42920,2017-11-18,10,17,60,62.67370344968817
42921,2017-11-19,10,17,56,64.16963809506805
42922,2017-11-20,10,17,27,61.701221815658705
42923,2017-11-21,10,17,46,61.31264141195078
42924,2017-11-22,10,17,40,63.90127359443177
42925,2017-11-23,10,17,36,63.15341925205487
42926,2017-11-24,10,17,51,60.9413935455259
42927,2017-11-25,10,17,41,62.640061160236115
42928,2017-11-26,10,17,51,64.06743857235215
42929,2017-11-27,10,17,29,61.77911036300801
42930,2017-11-28,10,17,40,61.37849105267764
42931,2017-11-29,10,17,33,63.796501353862
42932,2017-11-30,10,17,50,63.13434205581243
42933,2017-12-01,10,17,43,61.05257027613082
42934,2017-12-02,10,17,33,62.61021072865136
42935,2017-12-03,10,17,29,63.97143644953712
42936,2017-12-04,10,17,27,61.850342081168606
42937,2017-12-05,10,17,30,61.44143607870648
42938,2017-12-06,10,17,27,63.69928497927814
42939,2017-12-07,10,17,31,63.114989081909314
42940,2017-12-08,10,17,33,61.15636240590667
42941,2017-12-09,10,17,29,62.58387997414157
42942,2017-12-10,10,17,37,63.88116427280022
42943,2017-12-11,10,17,18,61.91556550506641
42944,2017-12-12,10,17,29,61.50145328506383
42945,2017-12-13,10,17,22,63.60917420013241
42946,2017-12-14,10,17,29,63.09545280852021
42947,2017-12-15,10,17,40,61.253240786829664
42948,2017-12-16,10,17,31,62.56075496446424
42949,2017-12-17,10,17,38,63.796276437804366
42950,2017-12-18,10,17,20,61.97528271138415
42951,2017-12-19,10,17,26,61.55861171690736
42952,2017-12-20,10,17,28,63.525692749960484
42953,2017-12-21,10,17,32,63.07583907058327
42954,2017-12-22,10,17,38,61.34364597771685
42955,2017-12-23,10,17,34,62.54053347659999
42956,2017-12-24,10,17,41,63.71646868809992
42957,2017-12-25,10,17,30,62.02993330808546
42958,2017-12-26,10,17,33,61.61300494691547
42959,2017-12-27,10,17,26,63.448380878144334
42960,2017-12-28,10,17,42,63.056247509794694
42961,2017-12-29,10,17,32,61.4279908060525
42962,2017-12-30,10,17,36,62.52293565028046
42963,2017-12-31,10,17,37,63.64145764889078
42964,2017-10-01,10,18,138,128.71557206375692
42965,2017-10-02,10,18,83,94.63754853552669
42966,2017-10-03,10,18,93,106.70856161922214
42967,2017-10-04,10,18,88,127.7938385127158
42968,2017-10-05,10,18,104,103.37897064159971
42969,2017-10-06,10,18,120,118.97280985538328
42970,2017-10-07,10,18,106,123.4767522223661
42971,2017-10-08,10,18,130,121.92553468557762
42972,2017-10-09,10,18,86,102.12601652401744
42973,2017-10-10,10,18,95,116.78421662168077
42974,2017-10-11,10,18,93,128.87737208124847
42975,2017-10-12,10,18,114,105.2371537504925
42976,2017-10-13,10,18,105,113.21542088769873
42977,2017-10-14,10,18,117,123.36396639847433
42978,2017-10-15,10,18,125,120.56443771413797
42979,2017-10-16,10,18,84,103.59085710324852
42980,2017-10-17,10,18,89,118.23988998113452
42981,2017-10-18,10,18,89,127.57474969968635
42982,2017-10-19,10,18,111,106.85963105157909
42983,2017-10-20,10,18,119,111.37747696051905
42984,2017-10-21,10,18,118,124.248656322717
42985,2017-10-22,10,18,120,119.76391826044244
42986,2017-10-23,10,18,94,104.21661330669464
42987,2017-10-24,10,18,88,118.5192821098563
42988,2017-10-25,10,18,100,126.65846506150699
42989,2017-10-26,10,18,104,107.95150010803195
42990,2017-10-27,10,18,123,110.52700323919652
42991,2017-10-28,10,18,129,124.77496666498837
42992,2017-10-29,10,18,118,119.22842899026867
42993,2017-10-30,10,18,66,104.692935112139
42994,2017-10-31,10,18,90,118.54372788120833
42995,2017-11-01,10,18,105,126.07385818062899
42996,2017-11-02,10,18,103,108.6556755803168
42997,2017-11-03,10,18,118,110.1071416081698
42998,2017-11-04,10,18,124,125.00008254798955
42999,2017-11-05,10,18,139,118.87847558064196
43000,2017-11-06,10,18,98,105.10207305809556
43001,2017-11-07,10,18,103,118.48246886654562
43002,2017-11-08,10,18,115,125.6740271553348
43003,2017-11-09,10,18,111,109.12726989979345
43004,2017-11-10,10,18,117,109.92167222898377
43005,2017-11-11,10,18,114,125.03845623317716
43006,2017-11-12,10,18,153,118.65187333854614
43007,2017-11-13,10,18,81,105.46037955623702
43008,2017-11-14,10,18,115,118.38999084432552
43009,2017-11-15,10,18,113,125.37290478064328
43010,2017-11-16,10,18,105,109.46562036429481
43011,2017-11-17,10,18,112,109.86931347764289
43012,2017-11-18,10,18,134,124.96652022965266
43013,2017-11-19,10,18,124,118.50425955749706
43014,2017-11-20,10,18,81,105.77891701599134
43015,2017-11-21,10,18,85,118.2890485239004
43016,2017-11-22,10,18,89,125.12442741760267
